league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,31 Mar 2024 - Spring - Play Offs,2024-03-31,2024,KT Rolster,Dplus Kia,KT Rolster,Dplus Kia,2-3,2,3,1.62,2.45,0.601966,0.398034
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,30 Mar 2024 - Spring - Play Offs,2024-03-30,2024,Hanwha Life,DN SOOPers,Hanwha Life Esports,DN SOOPers,3-0,3,0,1.03,14.6,0.934101,0.065899
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,24 Mar 2024 - Spring Season,2024-03-24,2024,KT Rolster,DN SOOPers,KT Rolster,DN SOOPers,2-0,2,0,1.32,4.2,0.76087,0.23913
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,24 Mar 2024 - Spring Season,2024-03-24,2024,FearX,OKSavingsBank Brion,BNK FEARX,HANJIN BRION,2-0,2,0,1.35,3.57,0.72561,0.27439
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,23 Mar 2024 - Spring Season,2024-03-23,2024,KRX,T1,KRX,T1,0-2,0,2,17.0,1.02,0.056604,0.943396
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,23 Mar 2024 - Spring Season,2024-03-23,2024,Hanwha Life,Dplus Kia,Hanwha Life Esports,Dplus Kia,2-0,2,0,1.33,3.47,0.722917,0.277083
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,22 Mar 2024 - Spring Season,2024-03-22,2024,Nongshim RedForce,FearX,Nongshim RedForce,BNK FEARX,2-1,2,1,2.82,1.44,0.338028,0.661972
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,22 Mar 2024 - Spring Season,2024-03-22,2024,Gen.G,OKSavingsBank Brion,Gen.G,HANJIN BRION,2-0,2,0,1.01,18.0,0.94687,0.05313
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,21 Mar 2024 - Spring Season,2024-03-21,2024,Dplus Kia,DN SOOPers,Dplus Kia,DN SOOPers,0-2,0,2,1.22,5.08,0.806349,0.193651
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,21 Mar 2024 - Spring Season,2024-03-21,2024,KT Rolster,Hanwha Life,KT Rolster,Hanwha Life Esports,1-2,1,2,3.1,1.4,0.311111,0.688889
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,20 Mar 2024 - Spring Season,2024-03-20,2024,Nongshim RedForce,T1,Nongshim RedForce,T1,0-2,0,2,15.5,1.02,0.061743,0.938257
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,20 Mar 2024 - Spring Season,2024-03-20,2024,KRX,Gen.G,KRX,Gen.G,0-2,0,2,19.0,1.02,0.050949,0.949051
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,17 Mar 2024 - Spring Season,2024-03-17,2024,Dplus Kia,Gen.G,Dplus Kia,Gen.G,1-2,1,2,5.0,1.14,0.185668,0.814332
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,17 Mar 2024 - Spring Season,2024-03-17,2024,OKSavingsBank Brion,Nongshim RedForce,HANJIN BRION,Nongshim RedForce,1-2,1,2,2.1,1.79,0.460154,0.539846
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,16 Mar 2024 - Spring Season,2024-03-16,2024,KT Rolster,KRX,KT Rolster,KRX,2-1,2,1,1.12,7.1,0.863747,0.136253
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,16 Mar 2024 - Spring Season,2024-03-16,2024,FearX,DN SOOPers,BNK FEARX,DN SOOPers,2-1,2,1,2.34,1.65,0.413534,0.586466
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,15 Mar 2024 - Spring Season,2024-03-15,2024,T1,Hanwha Life,T1,Hanwha Life Esports,1-2,1,2,1.3,3.54,0.731405,0.268595
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,15 Mar 2024 - Spring Season,2024-03-15,2024,Gen.G,Nongshim RedForce,Gen.G,Nongshim RedForce,2-0,2,0,1.01,19.0,0.949525,0.050475
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,14 Mar 2024 - Spring Season,2024-03-14,2024,OKSavingsBank Brion,KT Rolster,HANJIN BRION,KT Rolster,0-2,0,2,7.1,1.11,0.135201,0.864799
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,14 Mar 2024 - Spring Season,2024-03-14,2024,FearX,KRX,BNK FEARX,KRX,2-0,2,0,1.63,2.34,0.589421,0.410579
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,13 Mar 2024 - Spring Season,2024-03-13,2024,Dplus Kia,T1,Dplus Kia,T1,0-2,0,2,5.08,1.2,0.191083,0.808917
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,13 Mar 2024 - Spring Season,2024-03-13,2024,Hanwha Life,DN SOOPers,Hanwha Life Esports,DN SOOPers,2-1,2,1,1.09,7.95,0.879425,0.120575
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,09 Mar 2024 - Spring Season,2024-03-09,2024,DN SOOPers,KRX,DN SOOPers,KRX,0-2,0,2,1.4,3.07,0.686801,0.313199
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,09 Mar 2024 - Spring Season,2024-03-09,2024,T1,Gen.G,T1,Gen.G,0-2,0,2,1.79,2.07,0.536269,0.463731
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,01 Mar 2024 - Spring Season,2024-03-01,2024,Gen.G,KT Rolster,Gen.G,KT Rolster,2-0,2,0,1.31,3.57,0.731557,0.268443
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,01 Mar 2024 - Spring Season,2024-03-01,2024,Hanwha Life,FearX,Hanwha Life Esports,BNK FEARX,2-1,2,1,1.07,9.45,0.898289,0.101711
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,29 Feb 2024 - Spring Season,2024-02-29,2024,Dplus Kia,OKSavingsBank Brion,Dplus Kia,HANJIN BRION,2-0,2,0,1.1,5.75,0.839416,0.160584
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,28 Feb 2024 - Spring Season,2024-02-28,2024,T1,FearX,T1,BNK FEARX,2-0,2,0,1.04,11.9,0.919629,0.080371
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,28 Feb 2024 - Spring Season,2024-02-28,2024,DN SOOPers,Gen.G,DN SOOPers,Gen.G,0-2,0,2,7.95,1.09,0.120575,0.879425
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,25 Feb 2024 - Spring Season,2024-02-25,2024,KRX,Dplus Kia,KRX,Dplus Kia,1-2,1,2,7.95,1.1,0.121547,0.878453
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,24 Feb 2024 - Spring Season,2024-02-24,2024,Gen.G,FearX,Gen.G,BNK FEARX,2-0,2,0,1.04,11.8,0.919003,0.080997
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,24 Feb 2024 - Spring Season,2024-02-24,2024,T1,KT Rolster,T1,KT Rolster,2-0,2,0,1.18,5.08,0.811502,0.188498
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,23 Feb 2024 - Spring Season,2024-02-23,2024,Hanwha Life,Nongshim RedForce,Hanwha Life Esports,Nongshim RedForce,2-0,2,0,1.06,9.0,0.894632,0.105368
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,23 Feb 2024 - Spring Season,2024-02-23,2024,DN SOOPers,OKSavingsBank Brion,DN SOOPers,HANJIN BRION,1-2,1,2,1.14,6.3,0.846774,0.153226
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,22 Feb 2024 - Spring Season,2024-02-22,2024,Gen.G,KRX,Gen.G,KRX,2-0,2,0,1.02,13.5,0.929752,0.070248
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,22 Feb 2024 - Spring Season,2024-02-22,2024,Dplus Kia,FearX,Dplus Kia,BNK FEARX,2-0,2,0,1.2,5.08,0.808917,0.191083
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,21 Feb 2024 - Spring Season,2024-02-21,2024,Hanwha Life,KT Rolster,Hanwha Life Esports,KT Rolster,2-0,2,0,1.67,2.1,0.557029,0.442971
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,21 Feb 2024 - Spring Season,2024-02-21,2024,T1,Nongshim RedForce,T1,Nongshim RedForce,2-1,2,1,1.01,19.0,0.949525,0.050475
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,18 Feb 2024 - Spring Season,2024-02-18,2024,Nongshim RedForce,OKSavingsBank Brion,Nongshim RedForce,HANJIN BRION,2-0,2,0,1.58,2.5,0.612745,0.387255
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,18 Feb 2024 - Spring Season,2024-02-18,2024,FearX,T1,BNK FEARX,T1,0-2,0,2,15.5,1.04,0.062878,0.937122
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,17 Feb 2024 - Spring Season,2024-02-17,2024,Dplus Kia,KRX,Dplus Kia,KRX,2-0,2,0,1.14,6.15,0.843621,0.156379
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,17 Feb 2024 - Spring Season,2024-02-17,2024,Gen.G,Hanwha Life,Gen.G,Hanwha Life Esports,2-0,2,0,1.48,2.86,0.658986,0.341014
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,16 Feb 2024 - Spring Season,2024-02-16,2024,DN SOOPers,FearX,DN SOOPers,BNK FEARX,2-1,2,1,1.48,3.04,0.672566,0.327434
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,16 Feb 2024 - Spring Season,2024-02-16,2024,Nongshim RedForce,KT Rolster,Nongshim RedForce,KT Rolster,0-2,0,2,6.15,1.14,0.156379,0.843621
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,15 Feb 2024 - Spring Season,2024-02-15,2024,Hanwha Life,OKSavingsBank Brion,Hanwha Life Esports,HANJIN BRION,2-0,2,0,1.05,11.9,0.918919,0.081081
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,15 Feb 2024 - Spring Season,2024-02-15,2024,T1,Dplus Kia,T1,Dplus Kia,2-0,2,0,1.15,6.15,0.842466,0.157534
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,14 Feb 2024 - Spring Season,2024-02-14,2024,KRX,DN SOOPers,KRX,DN SOOPers,0-2,0,2,3.54,1.4,0.283401,0.716599
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,14 Feb 2024 - Spring Season,2024-02-14,2024,KT Rolster,Gen.G,KT Rolster,Gen.G,2-0,2,0,5.3,1.16,0.179567,0.820433
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,04 Feb 2024 - Spring Season,2024-02-04,2024,FearX,Gen.G,BNK FEARX,Gen.G,0-2,0,2,9.0,1.04,0.103586,0.896414
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,04 Feb 2024 - Spring Season,2024-02-04,2024,Nongshim RedForce,Hanwha Life,Nongshim RedForce,Hanwha Life Esports,1-2,1,2,15.5,1.03,0.062311,0.937689
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,03 Feb 2024 - Spring Season,2024-02-03,2024,OKSavingsBank Brion,T1,HANJIN BRION,T1,0-2,0,2,18.0,1.03,0.054125,0.945875
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,03 Feb 2024 - Spring Season,2024-02-03,2024,KRX,KT Rolster,KRX,KT Rolster,1-2,1,2,5.63,1.16,0.170839,0.829161
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,02 Feb 2024 - Spring Season,2024-02-02,2024,Dplus Kia,Hanwha Life,Dplus Kia,Hanwha Life Esports,0-2,0,2,2.42,1.57,0.393484,0.606516
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,02 Feb 2024 - Spring Season,2024-02-02,2024,Gen.G,DN SOOPers,Gen.G,DN SOOPers,2-0,2,0,1.06,9.95,0.903724,0.096276
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,01 Feb 2024 - Spring Season,2024-02-01,2024,FearX,Nongshim RedForce,BNK FEARX,Nongshim RedForce,2-1,2,1,1.38,3.04,0.687783,0.312217
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,01 Feb 2024 - Spring Season,2024-02-01,2024,T1,KRX,T1,KRX,2-0,2,0,1.01,19.0,0.949525,0.050475
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,31 Jan 2024 - Spring Season,2024-01-31,2024,KT Rolster,OKSavingsBank Brion,KT Rolster,HANJIN BRION,2-0,2,0,1.18,5.63,0.826725,0.173275
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,31 Jan 2024 - Spring Season,2024-01-31,2024,DN SOOPers,Dplus Kia,DN SOOPers,Dplus Kia,2-0,2,0,5.63,1.16,0.170839,0.829161
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,28 Jan 2024 - Spring Season,2024-01-28,2024,Hanwha Life,T1,Hanwha Life Esports,T1,0-2,0,2,2.7,1.5,0.357143,0.642857
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,28 Jan 2024 - Spring Season,2024-01-28,2024,KRX,OKSavingsBank Brion,KRX,HANJIN BRION,2-1,2,1,1.72,2.17,0.557841,0.442159
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,27 Jan 2024 - Spring Season,2024-01-27,2024,Nongshim RedForce,DN SOOPers,Nongshim RedForce,DN SOOPers,0-2,0,2,2.34,1.63,0.410579,0.589421
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,27 Jan 2024 - Spring Season,2024-01-27,2024,Gen.G,Dplus Kia,Gen.G,Dplus Kia,2-1,2,1,1.24,4.2,0.772059,0.227941
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,26 Jan 2024 - Spring Season,2024-01-26,2024,KRX,FearX,KRX,BNK FEARX,1-2,1,2,2.17,1.72,0.442159,0.557841
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,26 Jan 2024 - Spring Season,2024-01-26,2024,KT Rolster,T1,KT Rolster,T1,1-2,1,2,5.08,1.2,0.191083,0.808917
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,25 Jan 2024 - Spring Season,2024-01-25,2024,OKSavingsBank Brion,Gen.G,HANJIN BRION,Gen.G,0-2,0,2,15.5,1.03,0.062311,0.937689
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,25 Jan 2024 - Spring Season,2024-01-25,2024,Dplus Kia,Nongshim RedForce,Dplus Kia,Nongshim RedForce,2-0,2,0,1.1,7.95,0.878453,0.121547
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,24 Jan 2024 - Spring Season,2024-01-24,2024,DN SOOPers,KT Rolster,DN SOOPers,KT Rolster,2-1,2,1,6.15,1.14,0.156379,0.843621
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,24 Jan 2024 - Spring Season,2024-01-24,2024,FearX,Hanwha Life,BNK FEARX,Hanwha Life Esports,0-2,0,2,9.45,1.08,0.102564,0.897436
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,21 Jan 2024 - Spring Season,2024-01-21,2024,Dplus Kia,KT Rolster,Dplus Kia,KT Rolster,1-2,1,2,1.72,2.3,0.572139,0.427861
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,21 Jan 2024 - Spring Season,2024-01-21,2024,DN SOOPers,Hanwha Life,DN SOOPers,Hanwha Life Esports,0-2,0,2,9.45,1.1,0.104265,0.895735
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,20 Jan 2024 - Spring Season,2024-01-20,2024,Nongshim RedForce,Gen.G,Nongshim RedForce,Gen.G,0-2,0,2,13.5,1.03,0.070888,0.929112
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,20 Jan 2024 - Spring Season,2024-01-20,2024,OKSavingsBank Brion,FearX,HANJIN BRION,BNK FEARX,0-2,0,2,2.17,1.72,0.442159,0.557841
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,19 Jan 2024 - Spring Season,2024-01-19,2024,T1,DN SOOPers,T1,DN SOOPers,2-0,2,0,1.06,10.6,0.909091,0.090909
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,19 Jan 2024 - Spring Season,2024-01-19,2024,Hanwha Life,KRX,Hanwha Life Esports,KRX,2-0,2,0,1.07,9.45,0.898289,0.101711
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,18 Jan 2024 - Spring Season,2024-01-18,2024,KT Rolster,FearX,KT Rolster,BNK FEARX,2-0,2,0,1.26,4.1,0.764925,0.235075
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,18 Jan 2024 - Spring Season,2024-01-18,2024,OKSavingsBank Brion,Dplus Kia,HANJIN BRION,Dplus Kia,0-2,0,2,6.15,1.14,0.156379,0.843621
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,17 Jan 2024 - Spring Season,2024-01-17,2024,Gen.G,T1,Gen.G,T1,2-1,2,1,2.35,1.62,0.40806,0.59194
LCK,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/4/,17 Jan 2024 - Spring Season,2024-01-17,2024,KRX,Nongshim RedForce,KRX,Nongshim RedForce,0-2,0,2,1.58,2.45,0.60794,0.39206
